,categories,code,color,description,message,metadata,requestId,url,show
444,"[{'name': 'abstract_', 'score': 0.01171875}, {'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Brown', 'dominantColors': ['Black', 'Grey'], 'accentColor': '634D39', 'isBWImg': False}","{'tags': ['window', 'television', 'monitor', 'photo', 'sitting', 'front', 'table', 'screen', 'man', 'mirror', 'white', 'top', 'large', 'cake', 'standing', 'living', 'holding', 'old', 'food', 'room', 'cat'], 'captions': [{'text': 'a man standing in front of a window', 'confidence': 0.44238453499614283}]}",0,"{'width': 96, 'height': 168, 'format': 'Jpeg'}",c55cfe2a-28d1-4e84-a31a-ed6a9a16bf34,http://collections.eseoul.go.kr/data/art/thumb/0755.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1473
445,"[{'name': 'abstract_net', 'score': 0.42578125}, {'name': 'others_', 'score': 0.03515625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Black'], 'accentColor': '6F4E37', 'isBWImg': False}","{'tags': ['photo', 'cat', 'covered', 'white', 'top', 'snow', 'bird', 'sign', 'laying', 'man', 'rug'], 'captions': [{'text': 'a cat with its mouth open', 'confidence': 0.13728939601343285}]}",0,"{'width': 168, 'height': 106, 'format': 'Jpeg'}",df2212b1-6ff6-4700-bbb5-8bd7a23061f3,http://collections.eseoul.go.kr/data/art/thumb/0756.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1476
446,"[{'name': 'abstract_texture', 'score': 0.34375}, {'name': 'others_', 'score': 0.01171875}]",0,"{'dominantColorForeground': 'Blue', 'dominantColorBackground': 'White', 'dominantColors': [], 'accentColor': '131B41', 'isBWImg': False}","{'tags': ['white', 'top', 'laying'], 'captions': [{'text': 'a close up of a white wall', 'confidence': 0.4995425111562411}]}",0,"{'width': 120, 'height': 168, 'format': 'Jpeg'}",ca1c4ba5-ad42-42cb-a635-3d75e8f98d0c,http://collections.eseoul.go.kr/data/art/thumb/0758.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1480
447,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'abstract_rect', 'score': 0.62109375}, {'name': 'building_doorwindows', 'score': 0.171875}, {'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Black', 'dominantColors': ['Brown', 'Black'], 'accentColor': 'B33C05', 'isBWImg': False}","{'tags': ['photo', 'framework', 'electronics', 'monitor', 'sitting', 'computer', 'screen', 'table', 'painting', 'posing', 'large', 'old', 'desk', 'man', 'laptop', 'room', 'holding', 'covered', 'colorful', 'television', 'group', 'white', 'people', 'rug', 'standing'], 'captions': [{'text': 'a painting on the wall', 'confidence': 0.6638761947976836}]}",0,"{'width': 167, 'height': 168, 'format': 'Jpeg'}",3f01384c-c9dc-42df-adb0-21626f092793,http://collections.eseoul.go.kr/data/art/thumb/0763.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1491
448,"[{'name': 'abstract_nonphoto', 'score': 0.21875}, {'name': 'people_portrait', 'score': 0.40625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Yellow'], 'accentColor': 'BA9411', 'isBWImg': False}","{'tags': ['photo', 'television', 'monitor', 'screen', 'painting', 'sitting', 'computer', 'old', 'laptop', 'living', 'close', 'video', 'man', 'table', 'holding', 'room', 'bird', 'street', 'white'], 'captions': [{'text': 'a painting of a video game', 'confidence': 0.4910105667464178}]}",0,"{'width': 141, 'height': 168, 'format': 'Jpeg'}",f08a9f99-fbdd-4d8f-8243-05b32cc8fceb,http://collections.eseoul.go.kr/data/art/thumb/0764.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1494
449,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'abstract_nonphoto', 'score': 0.23828125}, {'name': 'others_', 'score': 0.01171875}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '7A6951', 'isBWImg': False}","{'tags': ['indoor', 'cabinet', 'monitor', 'photo', 'television', 'man', 'old', 'sitting', 'screen', 'white', 'room', 'face', 'holding', 'table', 'mirror', 'black', 'door', 'red', 'phone', 'refrigerator', 'kitchen', 'cat', 'standing', 'oven', 'sign'], 'captions': [{'text': 'a screen shot of a man', 'confidence': 0.5065109153855768}]}",0,"{'width': 158, 'height': 168, 'format': 'Jpeg'}",6cea017a-317a-4798-80a9-833bf79e9e2a,http://collections.eseoul.go.kr/data/art/thumb/0765.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1497
450,"[{'name': 'others_', 'score': 0.015625}]",0,"{'dominantColorForeground': 'Green', 'dominantColorBackground': 'Black', 'dominantColors': [], 'accentColor': '7F3428', 'isBWImg': False}","{'tags': ['monitor', 'photo', 'sitting', 'top', 'table', 'computer', 'screen', 'holding', 'green', 'large', 'television', 'sign', 'white', 'clock'], 'captions': [{'text': 'a close up of a screen', 'confidence': 0.6093120618144894}]}",0,"{'width': 138, 'height': 168, 'format': 'Jpeg'}",3fe4eb45-ffb9-4a32-baaf-1fa5fd97a858,http://collections.eseoul.go.kr/data/art/thumb/0766.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1500
451,"[{'name': 'abstract_texture', 'score': 0.80078125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '362C41', 'isBWImg': False}","{'tags': ['photo', 'front', 'field', 'sitting', 'standing', 'old', 'white', 'large', 'black', 'covered', 'riding', 'rug', 'young', 'man', 'sheep', 'curtain', 'tall', 'horse'], 'captions': [{'text': 'a close up of person', 'confidence': 0.41122258367912573}]}",0,"{'width': 122, 'height': 168, 'format': 'Jpeg'}",c33b3eff-c60a-4bb7-93e1-eab09b818585,http://collections.eseoul.go.kr/data/art/thumb/0767.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1503
452,"[{'name': 'abstract_texture', 'score': 0.55078125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '3E2E34', 'isBWImg': False}","{'tags': ['outdoor', 'grass', 'photo', 'sitting', 'standing', 'white', 'man', 'old', 'riding', 'holding', 'tree', 'sign', 'field', 'street', 'board', 'parked'], 'captions': [{'text': 'a close up of a tree', 'confidence': 0.7205614261335339}]}",0,"{'width': 131, 'height': 168, 'format': 'Jpeg'}",1e25af5c-7bae-498b-8f5f-a7ae342e4635,http://collections.eseoul.go.kr/data/art/thumb/0768.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1504
453,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.0078125}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '38302C', 'isBWImg': False}","{'tags': ['person', 'indoor', 'man', 'building', 'jumping', 'doing', 'riding', 'top', 'air', 'oven', 'trick', 'board', 'young', 'woman', 'cat', 'ramp', 'bed', 'room', 'white', 'standing', 'kitchen'], 'captions': [{'text': 'a man jumping in the air', 'confidence': 0.5234530274666449}]}",0,"{'width': 168, 'height': 138, 'format': 'Jpeg'}",1ff6b171-1e97-46cd-b321-e562b9c46682,http://collections.eseoul.go.kr/data/art/thumb/0769.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1505
454,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.0234375}, {'name': 'text_', 'score': 0.296875}]",0,"{'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown', 'Black'], 'accentColor': '6E382E', 'isBWImg': False}","{'tags': ['indoor', 'wooden', 'table', 'sitting', 'window', 'kitchen', 'small', 'top', 'counter', 'clock', 'white', 'desk', 'room', 'door', 'large', 'mirror', 'computer', 'sink', 'stove', 'old', 'oven', 'sign', 'refrigerator', 'standing'], 'captions': [{'text': 'a wooden table', 'confidence': 0.6581756720611183}]}",0,"{'width': 144, 'height': 168, 'format': 'Jpeg'}",a7d82e95-8cd5-4156-b55a-bf2172f36cfe,http://collections.eseoul.go.kr/data/art/thumb/0770.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1508
455,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.0703125}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '1A1028', 'isBWImg': False}","{'tags': ['photo', 'sitting', 'white', 'blue'], 'captions': [{'text': 'a close up of a white wall', 'confidence': 0.24138973009620698}]}",0,"{'width': 168, 'height': 115, 'format': 'Jpeg'}",26f0eec5-e0ca-4f2a-8a26-2061152de777,http://collections.eseoul.go.kr/data/art/thumb/0771.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1509
456,"[{'name': 'abstract_', 'score': 0.015625}, {'name': 'others_', 'score': 0.02734375}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '1A1126', 'isBWImg': False}","{'tags': [], 'captions': [{'text': 'a close up of a logo', 'confidence': 0.5085660334495762}]}",0,"{'width': 168, 'height': 142, 'format': 'Jpeg'}",6dbf6583-573a-4a44-a3b8-1ef0e6f5df03,http://collections.eseoul.go.kr/data/art/thumb/0772.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1510
457,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'abstract_nonphoto', 'score': 0.1484375}, {'name': 'others_', 'score': 0.00390625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Green', 'dominantColorBackground': 'Green', 'dominantColors': ['Green', 'Black'], 'accentColor': '13633C', 'isBWImg': False}","{'tags': ['green', 'sitting', 'window', 'table', 'front', 'large', 'bird', 'white', 'painting', 'black', 'computer', 'screen', 'monitor', 'television', 'laptop', 'colorful', 'holding', 'glass', 'red', 'vase', 'cat', 'standing', 'room', 'bear', 'sign'], 'captions': [{'text': 'a painting on the wall', 'confidence': 0.5382855180149958}]}",0,"{'width': 138, 'height': 168, 'format': 'Jpeg'}",d39ad61b-16cd-4d4d-bbf3-32036541b238,http://collections.eseoul.go.kr/data/art/thumb/0773.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1511
458,0,0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Grey', 'dominantColors': [], 'accentColor': '5B463A', 'isBWImg': False}","{'tags': ['outdoor', 'grass', 'field', 'photo', 'mountain', 'walking', 'standing', 'riding', 'track', 'man', 'train', 'covered', 'air', 'country', 'flying', 'sheep', 'grassy', 'sunset', 'skiing', 'dirt', 'white'], 'captions': [{'text': 'person walking down a dirt road', 'confidence': 0.2750722850118875}]}",0,"{'width': 168, 'height': 157, 'format': 'Jpeg'}",d8e8d63d-1db5-4bd9-ad9b-7c36442db37c,http://collections.eseoul.go.kr/data/art/thumb/0776.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1520
459,"[{'name': 'outdoor_', 'score': 0.00390625}, {'name': 'sky_cloud', 'score': 0.76171875}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Red', 'dominantColors': ['Grey'], 'accentColor': '8F2A25', 'isBWImg': False}","{'tags': ['outdoor', 'orange', 'photo', 'sitting', 'street', 'red', 'plane', 'water', 'white', 'top', 'fire', 'blurry', 'dog', 'food', 'airplane', 'man', 'city', 'traffic', 'flying', 'beach', 'air', 'pizza', 'riding', 'sign'], 'captions': [{'text': 'a close up of a fire', 'confidence': 0.6074548051702239}]}",0,"{'width': 168, 'height': 121, 'format': 'Jpeg'}",f42c584c-1203-4357-b726-73fd5a7641fb,http://collections.eseoul.go.kr/data/art/thumb/0777.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1521
460,"[{'name': 'abstract_rect', 'score': 0.99609375}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'Brown', 'dominantColors': ['White', 'Brown'], 'accentColor': '664930', 'isBWImg': False}","{'tags': ['indoor', 'gallery', 'framework', 'photo', 'painting', 'object', 'room', 'television', 'large', 'man', 'screen', 'sitting', 'front', 'old', 'hanging', 'fireplace', 'woman', 'table', 'bed', 'holding', 'mirror', 'bedroom', 'standing', 'living', 'board', 'window', 'white', 'painted', 'vase', 'sink'], 'captions': [{'text': 'a painting in a frame hanging on a wall', 'confidence': 0.820365363459833}]}",0,"{'width': 167, 'height': 168, 'format': 'Jpeg'}",af537b88-29f9-4733-a372-078ba89c5cf7,http://collections.eseoul.go.kr/data/art/thumb/0778.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1522
461,"[{'name': 'abstract_rect', 'score': 0.671875}, {'name': 'others_', 'score': 0.0078125}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'White', 'dominantColors': ['Grey', 'Black'], 'accentColor': '444F59', 'isBWImg': False}","{'tags': ['photo', 'monitor', 'television', 'indoor', 'painting', 'screen', 'window', 'sitting', 'old', 'front', 'table', 'posing', 'man', 'painted', 'computer', 'top', 'room', 'holding', 'woman', 'vase', 'bird', 'desk', 'living', 'large', 'riding', 'laptop', 'street', 'video', 'standing', 'graffiti', 'cat', 'laying', 'people', 'board', 'fire', 'playing', 'white', 'city', 'bus', 'group'], 'captions': [{'text': 'a painting of a video game', 'confidence': 0.39346753970742143}]}",0,"{'width': 130, 'height': 168, 'format': 'Jpeg'}",253c5eeb-d352-4cca-a663-3757c7dca1de,http://collections.eseoul.go.kr/data/art/thumb/0779.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1525
462,"[{'name': 'abstract_nonphoto', 'score': 0.3203125}, {'name': 'abstract_rect', 'score': 0.26953125}, {'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'Black', 'dominantColors': ['White'], 'accentColor': '3D7481', 'isBWImg': False}","{'tags': ['photo', 'monitor', 'painting', 'sitting', 'old', 'posing', 'screen', 'painted', 'front', 'vase', 'television', 'top', 'holding', 'table', 'computer', 'man', 'standing', 'cat', 'room', 'covered', 'large', 'young', 'white', 'food', 'woman', 'desk', 'colorful', 'display', 'playing', 'group', 'video', 'graffiti', 'laying'], 'captions': [{'text': 'a painting of a video game', 'confidence': 0.3075568265410503}]}",0,"{'width': 130, 'height': 168, 'format': 'Jpeg'}",054eeda7-6faa-4559-9ba1-d62ec1249be7,http://collections.eseoul.go.kr/data/art/thumb/0780.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1528
463,"[{'name': 'sky_cloud', 'score': 0.6484375}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'None', 'dominantColors': ['Black'], 'accentColor': '231C32', 'isBWImg': False}","{'tags': ['outdoor', 'mountain', 'photo', 'man', 'riding', 'snow', 'flying', 'covered', 'standing', 'top', 'air', 'field', 'skiing', 'wearing', 'board', 'jumping', 'slope', 'young', 'doing', 'hill', 'large', 'white', 'walking', 'trick', 'holding', 'bird', 'people', 'group'], 'captions': [{'text': 'a close up of a mountain', 'confidence': 0.7588247042639037}]}",0,"{'width': 168, 'height': 120, 'format': 'Jpeg'}",2fa2f082-8a57-4b3f-b5e9-533076802a3e,http://collections.eseoul.go.kr/data/art/thumb/0782.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1532
464,"[{'name': 'others_', 'score': 0.01171875}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '614631', 'isBWImg': False}","{'tags': ['indoor', 'cat', 'sitting', 'table', 'front', 'top', 'food', 'living', 'standing', 'glass', 'white', 'orange', 'room', 'counter', 'television', 'screen', 'kitchen', 'computer', 'mirror', 'man', 'plate', 'bird', 'pizza', 'oven'], 'captions': [{'text': 'a cat sitting on a counter', 'confidence': 0.1982874588892855}]}",0,"{'width': 128, 'height': 168, 'format': 'Jpeg'}",c2a009e1-78ef-43b4-8c73-04e2f4d7d741,http://collections.eseoul.go.kr/data/art/thumb/0784.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1536
465,"[{'name': 'abstract_nonphoto', 'score': 0.5625}, {'name': 'people_', 'score': 0.3046875}]",0,"{'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '836748', 'isBWImg': False}","{'tags': ['indoor', 'thing', 'object', 'sitting', 'small', 'clock', 'white', 'photo', 'monitor', 'top', 'old', 'table', 'wooden', 'hanging', 'mirror', 'cat', 'large', 'room'], 'captions': [{'text': 'a clock sitting in front of a mirror', 'confidence': 0.15968296922946862}]}",0,"{'width': 144, 'height': 168, 'format': 'Jpeg'}",0179be19-8a9a-4a25-9521-56164810d9e5,http://collections.eseoul.go.kr/data/art/thumb/0786.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1542
466,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'abstract_rect', 'score': 0.38671875}, {'name': 'others_', 'score': 0.00390625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Grey', 'dominantColors': ['Brown', 'Black', 'Grey'], 'accentColor': '331D1B', 'isBWImg': False}","{'tags': ['indoor', 'photo', 'television', 'screen', 'monitor', 'living', 'sitting', 'fireplace', 'table', 'room', 'painting', 'flat', 'decorated', 'top', 'mounted', 'desk', 'large', 'white', 'old', 'fire', 'standing', 'hanging', 'computer', 'video', 'holding', 'red', 'rug', 'man', 'wii', 'vase', 'game', 'clock'], 'captions': [{'text': 'a painting of a flat screen television', 'confidence': 0.5944966046526061}]}",0,"{'width': 168, 'height': 104, 'format': 'Jpeg'}",f738cc9f-dad3-46be-8493-2e389f21112d,http://collections.eseoul.go.kr/data/art/thumb/0787.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1545
467,"[{'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Grey'], 'accentColor': '2D261F', 'isBWImg': False}","{'tags': ['indoor', 'photo', 'monitor', 'television', 'table', 'mirror', 'woman', 'front', 'old', 'sitting', 'screen', 'black', 'small', 'white', 'reflection', 'top', 'holding', 'man', 'vase', 'standing', 'young', 'living', 'room'], 'captions': [{'text': 'a woman standing in front of a mirror posing for the camera', 'confidence': 0.5771824058402482}]}",0,"{'width': 142, 'height': 168, 'format': 'Jpeg'}",546a3840-a181-4d55-8e7e-20bedba81b45,http://collections.eseoul.go.kr/data/art/thumb/0788.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1548
468,"[{'name': 'abstract_nonphoto', 'score': 0.35546875}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Grey'], 'accentColor': '232018', 'isBWImg': False}","{'tags': ['person', 'photo', 'man', 'standing', 'holding', 'player', 'black', 'front', 'posing', 'top', 'woman', 'white', 'television', 'old', 'girl', 'baseball', 'playing', 'walking', 'water', 'people', 'bat', 'field', 'ball', 'court', 'cat', 'room'], 'captions': [{'text': 'a person posing for the camera', 'confidence': 0.9075550783789523}]}",0,"{'width': 99, 'height': 168, 'format': 'Jpeg'}",31658095-f6ad-43a6-97c7-fe57b50975b3,http://collections.eseoul.go.kr/data/art/thumb/0789.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1551
469,"[{'name': 'others_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '241D18', 'isBWImg': False}","{'tags': ['indoor', 'monitor', 'television', 'photo', 'table', 'sitting', 'screen', 'food', 'desk', 'computer', 'top', 'laptop', 'white', 'holding', 'cat', 'woman', 'man', 'keyboard', 'laying', 'standing', 'vase', 'video', 'room', 'dog', 'bear'], 'captions': [{'text': 'a screen shot of a video game', 'confidence': 0.07585660680611275}]}",0,"{'width': 142, 'height': 168, 'format': 'Jpeg'}",9d02b360-5fbe-47bb-b48e-bfaf564734a8,http://collections.eseoul.go.kr/data/art/thumb/0790.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1554
470,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.00390625}, {'name': 'outdoor_', 'score': 0.01171875}]",0,"{'dominantColorForeground': 'Red', 'dominantColorBackground': 'Brown', 'dominantColors': ['Red', 'Brown', 'Black'], 'accentColor': 'AD3007', 'isBWImg': False}","{'tags': ['cat', 'indoor', 'sitting', 'front', 'television', 'screen', 'monitor', 'laptop', 'looking', 'red', 'table', 'orange', 'computer', 'top', 'black', 'set', 'legs', 'standing', 'vase', 'flat', 'desk', 'door', 'man', 'laying', 'living', 'room', 'white', 'sign', 'perched', 'playing'], 'captions': [{'text': 'a cat sitting in front of a flat screen tv', 'confidence': 0.47630200680966184}]}",0,"{'width': 168, 'height': 142, 'format': 'Jpeg'}",a9381f7d-3a0b-452d-b39f-269ff1ec3b7c,http://collections.eseoul.go.kr/data/art/thumb/0794.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1566
471,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.08984375}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Brown'], 'accentColor': '6C4125', 'isBWImg': False}","{'tags': ['indoor', 'television', 'monitor', 'sitting', 'screen', 'photo', 'top', 'cat', 'small', 'table', 'painting', 'old', 'flat', 'living', 'set', 'room', 'white', 'mounted', 'standing', 'microwave', 'man', 'red', 'wooden', 'large', 'laying', 'mirror', 'vase', 'fireplace', 'shower', 'bird', 'fire', 'perched', 'oven'], 'captions': [{'text': 'a painting of a flat screen television', 'confidence': 0.6786453767418994}]}",0,"{'width': 114, 'height': 168, 'format': 'Jpeg'}",8904448d-9485-4d27-975f-33dd4eee15b3,http://collections.eseoul.go.kr/data/art/thumb/0795.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1569
472,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.046875}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Brown', 'dominantColorBackground': 'None', 'dominantColors': ['Brown', 'Orange', 'Black'], 'accentColor': 'A64425', 'isBWImg': False}","{'tags': ['cat', 'photo', 'holding', 'man', 'orange', 'standing', 'front', 'sitting', 'television', 'top', 'riding', 'screen', 'young', 'woman', 'board', 'street', 'walking', 'living', 'table', 'room', 'sunset', 'playing', 'white'], 'captions': [{'text': 'a man holding a cat', 'confidence': 0.043826350604509325}]}",0,"{'width': 168, 'height': 138, 'format': 'Jpeg'}",1ae3b8cd-35c0-41e7-8603-e2ab3edb1a65,http://collections.eseoul.go.kr/data/art/thumb/0796.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1572
473,"[{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.015625}, {'name': 'outdoor_', 'score': 0.00390625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '671C1D', 'isBWImg': False}","{'tags': ['mirror', 'front', 'sitting', 'set', 'red', 'top', 'table', 'lit', 'holding', 'white', 'glass', 'standing', 'room', 'vase', 'man', 'blue', 'sign'], 'captions': [{'text': 'the front of a mirror', 'confidence': 0.20837825175333055}]}",0,"{'width': 88, 'height': 168, 'format': 'Jpeg'}",d80c6c9b-58ed-49d0-bade-47990cda94d4,http://collections.eseoul.go.kr/data/art/thumb/0801.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1587
474,"[{'name': 'people_', 'score': 0.96875}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': [], 'accentColor': '32203C', 'isBWImg': False}","{'tags': ['standing', 'black', 'top', 'holding', 'wearing', 'dog', 'water', 'man', 'brown', 'mug', 'riding', 'room'], 'captions': [{'text': 'a dog wearing a costume', 'confidence': 0.1833597882034699}]}",0,"{'width': 124, 'height': 168, 'format': 'Jpeg'}",2bbcb046-a7fa-41af-a234-b4b0089f63d7,http://collections.eseoul.go.kr/data/art/thumb/0803.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1591
475,"[{'name': 'others_', 'score': 0.03515625}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '2F1C30', 'isBWImg': False}","{'tags': ['indoor', 'food', 'laying', 'cat', 'sitting', 'bed', 'table', 'top', 'dog', 'lying', 'shoes', 'white', 'black', 'computer', 'pair', 'head', 'standing', 'snow', 'sleeping', 'man', 'stuffed', 'ball', 'playing', 'bear'], 'captions': [{'text': 'a pair of white shoes', 'confidence': 0.20314230971035258}]}",0,"{'width': 168, 'height': 119, 'format': 'Jpeg'}",2ba1feeb-b35d-4ad0-9041-7defab106359,http://collections.eseoul.go.kr/data/art/thumb/0804.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1592
476,"[{'name': 'others_', 'score': 0.01953125}, {'name': 'object_sculpture', 'score': 0.55859375}]",0,"{'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White'], 'accentColor': '855846', 'isBWImg': False}","{'tags': ['cake', 'sitting', 'photo', 'table', 'top', 'chocolate', 'man', 'large', 'old', 'white', 'brown', 'holding', 'standing', 'board', 'people', 'snow', 'bear', 'sign'], 'captions': [{'text': 'a cake made to look like a face', 'confidence': 0.27234309220557495}]}",0,"{'width': 166, 'height': 168, 'format': 'Jpeg'}",4f95746f-7ca3-46e5-a96b-5a3b2b258a04,http://collections.eseoul.go.kr/data/art/thumb/0805.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1593
477,"[{'name': 'abstract_nonphoto', 'score': 0.1484375}, {'name': 'others_', 'score': 0.01953125}]",0,"{'dominantColorForeground': 'Black', 'dominantColorBackground': 'Grey', 'dominantColors': [], 'accentColor': '9C5B2F', 'isBWImg': False}","{'tags': ['sitting', 'small', 'black', 'top', 'cat', 'standing'], 'captions': [{'text': 'a cat with its mouth open', 'confidence': 0.04887892753062211}]}",0,"{'width': 168, 'height': 143, 'format': 'Jpeg'}",4da9603d-7698-4ebe-9891-0c36342d53e0,http://collections.eseoul.go.kr/data/art/thumb/0806.jpg,http://collections.eseoul.go.kr/common/file/getImage.do?size=700&fileSeq=1594
